time;Generator_generator_UPu;Generator_generator_PGen;Generator_generator_QGen;Generator_generator_PGenPu;Generator_generator_QGenPu;NETWORK_Load1_P;NETWORK_Load1_Q;NETWORK_Load2_P;NETWORK_Load2_Q;NETWORK_Load3_P;NETWORK_Load3_Q;NETWORK_Load4_P;NETWORK_Load4_Q;NETWORK_Transformer_i1_value;NETWORK_Transformer_i2_value;NETWORK_Transformer_P1_value;NETWORK_Transformer_P2_value;NETWORK_Transformer_Q1_value;NETWORK_Transformer_Q2_value;NETWORK_Transformer_iS1ToS2Side1_value;NETWORK_Transformer_iS2ToS1Side1_value;NETWORK_Transformer_iS1ToS2Side2_value;NETWORK_Transformer_iS2ToS1Side2_value;NETWORK_Transformer_iSide1_value;NETWORK_Transformer_iSide2_value;NETWORK_VL1_BUS1_U;NETWORK_VL1_BUS1_phi;NETWORK_VL2_BUS1_U;NETWORK_VL2_BUS1_phi;
52.4670515194;0.9999998082;7.0596985075;1.5937060505;0.0705969851;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035930790;2368.3035930790;-2368.8007098320;2368.8007098320;2368.3035930790;2368.8007098320;0.9931670700;-5.4730672420;0.9999998082;-4.3362237264;
52.4736870394;0.9999998082;7.0596984981;1.5937060560;0.0705969850;0.0159370606;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035901559;2368.3035901559;-2368.8007069082;2368.8007069082;2368.3035901559;2368.8007069082;0.9931670699;18.4249963895;0.9999998082;19.5618399033;
52.4770047994;0.9999998083;7.0596985082;1.5937060508;0.0705969851;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035930826;2368.3035930826;-2368.8007098357;2368.8007098357;2368.3035930826;2368.8007098357;0.9931670701;30.3740260458;0.9999998083;31.5108695613;
52.4836403194;0.9999998083;7.0596984987;1.5937060563;0.0705969850;0.0159370606;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035901596;2368.3035901596;-2368.8007069119;2368.8007069119;2368.3035901596;2368.8007069119;0.9931670700;54.2720811205;0.9999998083;55.4089246342;
52.4869580794;0.9999998084;7.0596985089;1.5937060511;0.0705969851;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035930863;2368.3035930863;-2368.8007098394;2368.8007098394;2368.3035930863;2368.8007098394;0.9931670702;66.2211064995;0.9999998084;67.3579500149;
52.4935935994;0.9999998084;7.0596984994;1.5937060566;0.0705969850;0.0159370606;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969908;-0.0051052457;0.0059370644;-2368.3035901633;2368.3035901633;-2368.8007069156;2368.8007069156;2368.3035901633;2368.8007069156;0.9931670701;90.1191530217;0.9999998084;91.2559965353;
52.4969113594;0.9999998085;7.0596985095;1.5937060514;0.0705969851;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035930900;2368.3035930900;-2368.8007098431;2368.8007098431;2368.3035930900;2368.8007098431;0.9931670703;102.0681741256;0.9999998085;103.2050176409;
52.5035468794;0.9999998085;7.0596985001;1.5937060569;0.0705969850;0.0159370606;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969908;-0.0051052457;0.0059370644;-2368.3035901669;2368.3035901669;-2368.8007069193;2368.8007069193;2368.3035901669;2368.8007069193;0.9931670702;125.9662120997;0.9999998085;127.1030556133;
52.5068646394;0.9999998086;7.0596985102;1.5937060517;0.0705969851;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035930936;2368.3035930936;-2368.8007098467;2368.8007098467;2368.3035930936;2368.8007098467;0.9931670703;137.9152289307;0.9999998086;139.0520724458;
52.5135001594;0.9999998086;7.0596985008;1.5937060572;0.0705969850;0.0159370606;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969908;-0.0051052457;0.0059370644;-2368.3035901706;2368.3035901706;-2368.8007069230;2368.8007069230;2368.3035901706;2368.8007069230;0.9931670703;161.8132583611;0.9999998086;162.9501018745;
52.5168179194;0.9999998087;7.0596985109;1.5937060520;0.0705969851;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035930973;2368.3035930973;-2368.8007098504;2368.8007098504;2368.3035930973;2368.8007098504;0.9931670704;173.7622709213;0.9999998087;174.8991144364;
52.5234534394;0.9999998087;7.0596985015;1.5937060575;0.0705969850;0.0159370606;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035901742;2368.3035901742;-2368.8007069267;2368.8007069267;2368.3035901742;2368.8007069267;0.9931670704;-162.3397081876;0.9999998087;-161.2028646743;
52.5267711994;0.9999998088;7.0596985116;1.5937060523;0.0705969851;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035931009;2368.3035931009;-2368.8007098541;2368.8007098541;2368.3035931009;2368.8007098541;0.9931670705;-150.3906998960;0.9999998088;-149.2538563811;
52.5334067194;0.9999998088;7.0596985022;1.5937060578;0.0705969850;0.0159370606;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035901779;2368.3035901779;-2368.8007069304;2368.8007069304;2368.3035901779;2368.8007069304;0.9931670705;-126.4926875398;0.9999998088;-125.3558440267;
52.5367244794;0.9999998089;7.0596985123;1.5937060526;0.0705969851;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035931046;2368.3035931046;-2368.8007098578;2368.8007098578;2368.3035931046;2368.8007098578;0.9931670706;-114.5436835147;0.9999998089;-113.4068399998;
52.5433599994;0.9999998089;7.0596985029;1.5937060581;0.0705969850;0.0159370606;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035901815;2368.3035901815;-2368.8007069341;2368.8007069341;2368.3035901815;2368.8007069341;0.9931670706;-90.6456796891;0.9999998089;-89.5088361760;
52.5466777594;0.9999998090;7.0596985130;1.5937060529;0.0705969851;0.0159370605;0.0000000000;0.0000000000;0.0404187916;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035931082;2368.3035931082;-2368.8007098615;2368.8007098615;2368.3035931082;2368.8007098615;0.9931670707;-78.6966799281;0.9999998090;-77.5598364134;
52.5533132794;0.9999998090;7.0596985036;1.5937060584;0.0705969850;0.0159370606;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035901852;2368.3035901852;-2368.8007069378;2368.8007069378;2368.3035901852;2368.8007069378;0.9931670707;-54.7986846289;0.9999998090;-53.6618411159;
52.5566310394;0.9999998091;7.0596985137;1.5937060531;0.0705969851;0.0159370605;0.0000000000;0.0000000000;0.0404187916;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035931118;2368.3035931118;-2368.8007098652;2368.8007098652;2368.3035931118;2368.8007098652;0.9931670708;-42.8496891299;0.9999998091;-41.7128456153;
52.5632665594;0.9999998091;7.0596985043;1.5937060587;0.0705969850;0.0159370606;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035901888;2368.3035901888;-2368.8007069415;2368.8007069415;2368.3035901888;2368.8007069415;0.9931670708;-18.9517023525;0.9999998091;-17.8148588396;
52.5665843194;0.9999998092;7.0596985144;1.5937060534;0.0705969851;0.0159370605;0.0000000000;0.0000000000;0.0404187916;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035931155;2368.3035931155;-2368.8007098689;2368.8007098689;2368.3035931155;2368.8007098689;0.9931670709;-7.0027111134;0.9999998092;-5.8658675989;
52.5732198394;0.9999998092;7.0596985050;1.5937060590;0.0705969850;0.0159370606;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999982;0.0099999982;0.0049999982;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035901925;2368.3035901925;-2368.8007069452;2368.8007069452;2368.3035901925;2368.8007069452;0.9931670709;16.8952671465;0.9999998092;18.0321106592;
52.5765375994;0.9999998093;7.0596985151;1.5937060537;0.0705969852;0.0159370605;0.0000000000;0.0000000000;0.0404187916;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035931191;2368.3035931191;-2368.8007098725;2368.8007098725;2368.3035931191;2368.8007098725;0.9931670710;28.8442541279;0.9999998093;29.9810976423;
52.5831731194;0.9999998093;7.0596985057;1.5937060592;0.0705969851;0.0159370606;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999982;0.0099999982;0.0049999982;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035901961;2368.3035901961;-2368.8007069489;2368.8007069489;2368.3035901961;2368.8007069489;0.9931670710;52.7422238746;0.9999998093;53.8790673873;
52.5864908794;0.9999998094;7.0596985158;1.5937060540;0.0705969852;0.0159370605;0.0000000000;0.0000000000;0.0404187916;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035931228;2368.3035931228;-2368.8007098762;2368.8007098762;2368.3035931228;2368.8007098762;0.9931670711;64.6912066006;0.9999998094;65.8280501148;
52.5931263994;0.9999998094;7.0596985063;1.5937060595;0.0705969851;0.0159370606;0.0000000000;0.0000000000;0.0404187908;0.0051052458;0.0199999963;0.0049999982;0.0099999982;0.0049999982;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035901998;2368.3035901998;-2368.8007069526;2368.8007069526;2368.3035901998;2368.8007069526;0.9931670711;88.5891678384;0.9999998094;89.7260113510;
52.5964441594;0.9999998095;7.0596985165;1.5937060543;0.0705969852;0.0159370605;0.0000000000;0.0000000000;0.0404187916;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969909;-0.0051052457;0.0059370644;-2368.3035931264;2368.3035931264;-2368.8007098799;2368.8007098799;2368.3035931264;2368.8007098799;0.9931670712;100.5381463110;0.9999998095;101.6749898252;
52.6030796794;0.9999998095;7.0596985070;1.5937060598;0.0705969851;0.0159370606;0.0000000000;0.0000000000;0.0404187908;0.0051052458;0.0199999963;0.0049999982;0.0099999982;0.0049999982;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035902034;2368.3035902034;-2368.8007069563;2368.8007069563;2368.3035902034;2368.8007069563;0.9931670712;124.4360990445;0.9999998095;125.5729425569;
52.6063974394;0.9999998096;7.0596985171;1.5937060546;0.0705969852;0.0159370605;0.0000000000;0.0000000000;0.0404187916;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969909;-0.0051052457;0.0059370644;-2368.3035931300;2368.3035931300;-2368.8007098836;2368.8007098836;2368.3035931300;2368.8007098836;0.9931670713;136.3850732659;0.9999998096;137.5219167800;
52.6130329594;0.9999998096;7.0596985077;1.5937060601;0.0705969851;0.0159370606;0.0000000000;0.0000000000;0.0404187908;0.0051052458;0.0199999963;0.0049999982;0.0099999982;0.0049999982;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035902071;2368.3035902071;-2368.8007069599;2368.8007069599;2368.3035902071;2368.8007069599;0.9931670713;160.2830174992;0.9999998096;161.4198610115;
52.6163507194;0.9999998097;7.0596985178;1.5937060549;0.0705969852;0.0159370605;0.0000000000;0.0000000000;0.0404187916;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969909;-0.0051052457;0.0059370644;-2368.3035931337;2368.3035931337;-2368.8007098872;2368.8007098872;2368.3035931337;2368.8007098872;0.9931670714;172.2319874717;0.9999998097;173.3688309856;
52.6229862394;0.9999998097;7.0596985084;1.5937060604;0.0705969851;0.0159370606;0.0000000000;0.0000000000;0.0404187908;0.0051052458;0.0199999963;0.0049999982;0.0099999982;0.0049999982;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035902107;2368.3035902107;-2368.8007069636;2368.8007069636;2368.3035902107;2368.8007069636;0.9931670714;-163.8700767908;0.9999998097;-162.7332332787;
52.6263039994;0.9999998098;7.0596985185;1.5937060552;0.0705969852;0.0159370606;0.0000000000;0.0000000000;0.0404187916;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187906;0.0405969909;-0.0051052457;0.0059370644;-2368.3035931373;2368.3035931373;-2368.8007098909;2368.8007098909;2368.3035931373;2368.8007098909;0.9931670715;-151.9211110651;0.9999998098;-150.7842675513;
52.6329395194;0.9999998098;7.0596985091;1.5937060607;0.0705969851;0.0159370606;0.0000000000;0.0000000000;0.0404187908;0.0051052458;0.0199999963;0.0049999982;0.0099999982;0.0049999982;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035902144;2368.3035902144;-2368.8007069673;2368.8007069673;2368.3035902144;2368.8007069673;0.9931670715;-128.0231838191;0.9999998098;-126.8863403070;
52.6362572794;0.9999998099;7.0596985192;1.5937060555;0.0705969852;0.0159370606;0.0000000000;0.0000000000;0.0404187916;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187906;0.0405969909;-0.0051052457;0.0059370644;-2368.3035931409;2368.3035931409;-2368.8007098946;2368.8007098946;2368.3035931409;2368.8007098946;0.9931670716;-116.0742223380;0.9999998099;-114.9373788243;
52.6428927994;0.9999998099;7.0596985098;1.5937060610;0.0705969851;0.0159370606;0.0000000000;0.0000000000;0.0404187908;0.0051052458;0.0199999963;0.0049999982;0.0099999982;0.0049999982;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035902180;2368.3035902180;-2368.8007069710;2368.8007069710;2368.3035902180;2368.8007069710;0.9931670716;-92.1763035790;0.9999998099;-91.0394600671;
52.6462105594;0.9999998100;7.0596985199;1.5937060558;0.0705969852;0.0159370606;0.0000000000;0.0000000000;0.0404187916;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187906;0.0405969909;-0.0051052457;0.0059370644;-2368.3035931445;2368.3035931445;-2368.8007098982;2368.8007098982;2368.3035931445;2368.8007098982;0.9931670717;-80.2273463404;0.9999998100;-79.0905028268;
52.6528460794;0.9999998100;7.0596985105;1.5937060613;0.0705969851;0.0159370606;0.0000000000;0.0000000000;0.0404187908;0.0051052458;0.0199999963;0.0049999982;0.0099999982;0.0049999982;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035902216;2368.3035902216;-2368.8007069747;2368.8007069747;2368.3035902216;2368.8007069747;0.9931670717;-56.3294360642;0.9999998100;-55.1925925524;
52.6561638394;0.9999998101;7.0596985206;1.5937060561;0.0705969852;0.0159370606;0.0000000000;0.0000000000;0.0404187916;0.0051052460;0.0199999967;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187906;0.0405969909;-0.0051052457;0.0059370644;-2368.3035931482;2368.3035931482;-2368.8007099019;2368.8007099019;2368.3035931482;2368.8007099019;0.9931670718;-44.3804830659;0.9999998101;-43.2436395524;
52.6627993594;0.9999998101;7.0596985112;1.5937060616;0.0705969851;0.0159370606;0.0000000000;0.0000000000;0.0404187908;0.0051052458;0.0199999963;0.0049999982;0.0099999982;0.0049999982;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035902253;2368.3035902253;-2368.8007069784;2368.8007069784;2368.3035902253;2368.8007069784;0.9931670718;-20.4825812681;0.9999998101;-19.3457377564;
52.6661171194;0.9999998102;7.0596985213;1.5937060564;0.0705969852;0.0159370606;0.0000000000;0.0000000000;0.0404187916;0.0051052460;0.0199999967;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187906;0.0405969909;-0.0051052457;0.0059370644;-2368.3035931518;2368.3035931518;-2368.8007099056;2368.8007099056;2368.3035931518;2368.8007099056;0.9931670719;-8.5336325079;0.9999998102;-7.3967889945;
52.6727526394;0.9999998102;7.0596985118;1.5937060619;0.0705969851;0.0159370606;0.0000000000;0.0000000000;0.0404187908;0.0051052458;0.0199999963;0.0049999982;0.0099999982;0.0049999982;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035902289;2368.3035902289;-2368.8007069820;2368.8007069820;2368.3035902289;2368.8007069820;0.9931670719;15.3642608158;0.9999998102;16.5011043274;
52.6760703994;0.9999998103;7.0596985219;1.5937060567;0.0705969852;0.0159370606;0.0000000000;0.0000000000;0.0404187916;0.0051052460;0.0199999967;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187906;0.0405969909;-0.0051052457;0.0059370644;-2368.3035931554;2368.3035931554;-2368.8007099092;2368.8007099092;2368.3035931554;2368.8007099092;0.9931670720;27.3132053401;0.9999998103;28.4500488533;
52.6827059194;0.9999998103;7.0596985125;1.5937060622;0.0705969851;0.0159370606;0.0000000000;0.0000000000;0.0404187908;0.0051052458;0.0199999963;0.0049999982;0.0099999982;0.0049999982;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035902326;2368.3035902326;-2368.8007069857;2368.8007069857;2368.3035902326;2368.8007069857;0.9931670720;51.2110901941;0.9999998103;52.3479337055;
52.6860236794;0.9999998104;7.0596985226;1.5937060570;0.0705969852;0.0159370606;0.0000000000;0.0000000000;0.0404187916;0.0051052460;0.0199999967;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187906;0.0405969909;-0.0051052457;0.0059370644;-2368.3035931590;2368.3035931590;-2368.8007099129;2368.8007099129;2368.3035931590;2368.8007099129;0.9931670721;63.1600304845;0.9999998104;64.2968739977;
52.6926591994;0.9999998103;7.0596985132;1.5937060625;0.0705969851;0.0159370606;0.0000000000;0.0000000000;0.0404187908;0.0051052458;0.0199999963;0.0049999982;0.0099999982;0.0049999982;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035902362;2368.3035902362;-2368.8007069894;2368.8007069894;2368.3035902362;2368.8007069894;0.9931670721;87.0579068731;0.9999998103;88.1947503844;
52.6959769594;0.9999998105;7.0596985233;1.5937060573;0.0705969852;0.0159370606;0.0000000000;0.0000000000;0.0404187916;0.0051052460;0.0199999967;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187906;0.0405969909;-0.0051052457;0.0059370644;-2368.3035931626;2368.3035931626;-2368.8007099165;2368.8007099165;2368.3035931626;2368.8007099165;0.9931670722;99.0068429319;0.9999998105;100.1436864449;
52.7026124794;0.9999998104;7.0596985139;1.5937060628;0.0705969851;0.0159370606;0.0000000000;0.0000000000;0.0404187908;0.0051052458;0.0199999963;0.0049999982;0.0099999982;0.0049999982;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035902398;2368.3035902398;-2368.8007069931;2368.8007069931;2368.3035902398;2368.8007069931;0.9931670722;122.9047108593;0.9999998104;124.0415543706;
