"time","gridFollowingPlantPropInt.URefPu","gridFollowingPlantPropInt.URef0Pu","gridFollowingPlantPropInt.injector.QInjPu"
4.027,1.00229742,1.00229742,-0.30946092510386675
4.028,1.00229742,1.00229742,-0.30946934965819484
4.029,1.00229742,1.00229742,-0.30947776001196564
4.03,1.00229742,1.00229742,-0.309486156188882
4.031,1.00229742,1.00229742,-0.3094945382126068
4.032,1.00229742,1.00229742,-0.3095029061067406
4.033,1.00229742,1.00229742,-0.309511259894851
4.034,1.00229742,1.00229742,-0.3095195996004387
4.035,1.00229742,1.00229742,-0.30952792524698186
4.036,1.00229742,1.00229742,-0.30953623685789305
4.037,1.00229742,1.00229742,-0.3095445344565462
4.038,1.00229742,1.00229742,-0.3095528180662592
4.039,1.00229742,1.00229742,-0.30956108771030694
4.04,1.00229742,1.00229742,-0.3095693434119308
4.041,1.00229742,1.00229742,-0.30957758519429884
4.042,1.00229742,1.00229742,-0.30958581308055055
4.043,1.00229742,1.00229742,-0.3095940270937714
4.044,1.00229742,1.00229742,-0.3096022272569994
4.045,1.00229742,1.00229742,-0.3096104135932255
4.046,1.00229742,1.00229742,-0.30961858612539994
4.047,1.00229742,1.00229742,-0.3096267448764163
4.048,1.00229742,1.00229742,-0.30963488986911963
4.049,1.00229742,1.00229742,-0.30964302112632064
4.05,1.00229742,1.00229742,-0.3096511386707631
4.051,1.00229742,1.00229742,-0.30965924252516563
4.052,1.00229742,1.00229742,-0.3096673327121791
4.053,1.00229742,1.00229742,-0.3096754092544199
4.054,1.00229742,1.00229742,-0.3096834721744534
4.055,1.00229742,1.00229742,-0.30969152149480106
4.056,1.00229742,1.00229742,-0.3096995572379238
4.057,1.00229742,1.00229742,-0.30970757942625426
4.058,1.00229742,1.00229742,-0.3097155880821612
4.059,1.00229742,1.00229742,-0.30972358322797583
4.06,1.00229742,1.00229742,-0.3097315648859783
4.061,1.00229742,1.00229742,-0.3097395330784044
4.062,1.00229742,1.00229742,-0.30974748782743566
4.063,1.00229742,1.00229742,-0.3097554291552113
4.064,1.00229742,1.00229742,-0.3097633570838298
4.065,1.00229742,1.00229742,-0.30977127163532453
4.066,1.00229742,1.00229742,-0.3097791728316965
4.067,1.00229742,1.00229742,-0.3097870606948963
4.068,1.00229742,1.00229742,-0.3097949352468229
4.069,1.00229742,1.00229742,-0.3098027965093296
4.07,1.00229742,1.00229742,-0.30981064450422824
4.071,1.00229742,1.00229742,-0.30981847925327555
4.072,1.00229742,1.00229742,-0.3098263010020785
4.073,1.00229742,1.00229742,-0.3098341096307619
4.074,1.00229742,1.00229742,-0.3098419050973083
4.075,1.00229742,1.00229742,-0.3098496874238574
4.076,1.00229742,1.00229742,-0.30985745663252484
4.077,1.00229742,1.00229742,-0.3098652127453923
4.078,1.00229742,1.00229742,-0.3098729557844849
4.079,1.00229742,1.00229742,-0.3098806857718129
4.08,1.00229742,1.00229742,-0.3098884027293348
4.081,1.00229742,1.00229742,-0.3098961066789778
4.082,1.00229742,1.00229742,-0.30990379764262665
4.083,1.00229742,1.00229742,-0.30991147564213317
4.084,1.00229742,1.00229742,-0.30991914069931004
4.085,1.00229742,1.00229742,-0.3099267928359357
4.086,1.00229742,1.00229742,-0.30993443207375876
4.087,1.00229742,1.00229742,-0.30994205843446465
4.088,1.00229742,1.00229742,-0.309949671939735
4.089,1.00229742,1.00229742,-0.30995727261119105
4.09,1.00229742,1.00229742,-0.3099648604704336
4.091,1.00229742,1.00229742,-0.3099724355390126
4.092,1.00229742,1.00229742,-0.30997999783844793
4.093,1.00229742,1.00229742,-0.3099875473902254
4.094,1.00229742,1.00229742,-0.30999508421579525
4.095,1.00229742,1.00229742,-0.31000260833656607
4.096,1.00229742,1.00229742,-0.3100101197739102
4.097,1.00229742,1.00229742,-0.310017618549168
4.098,1.00229742,1.00229742,-0.31002510468364963
4.099,1.00229742,1.00229742,-0.3100325781986124
4.1,1.00229742,1.00229742,-0.3100400391152884
4.101,1.00229742,1.00229742,-0.31004748745487615
4.102,1.00229742,1.00229742,-0.31005492323853256
4.103,1.00229742,1.00229742,-0.3100623464873864
4.104,1.00229742,1.00229742,-0.31006975722251756
4.105,1.00229742,1.00229742,-0.3100771554649881
4.106,1.00229742,1.00229742,-0.3100845412358065
4.107,1.00229742,1.00229742,-0.3100919145559596
4.108,1.00229742,1.00229742,-0.3100992754463903
4.109,1.00229742,1.00229742,-0.31010662392801225
4.11,1.00229742,1.00229742,-0.31011396002170427
4.111,1.00229742,1.00229742,-0.3101212837482989
4.112,1.00229742,1.00229742,-0.3101285951286101
4.113,1.00229742,1.00229742,-0.31013589418340093
4.114,1.00229742,1.00229742,-0.31014318093341603
4.115,1.00229742,1.00229742,-0.310150455399353
4.116,1.00229742,1.00229742,-0.3101577176018761
4.117,1.00229742,1.00229742,-0.31016496756161827
4.118,1.00229742,1.00229742,-0.31017220529917655
4.119,1.00229742,1.00229742,-0.3101794308351139
4.12,1.00229742,1.00229742,-0.31018664418996356
4.121,1.00229742,1.00229742,-0.3101938453842069
4.122,1.00229742,1.00229742,-0.31020103443831776
4.123,1.00229742,1.00229742,-0.31020821137270915
4.124,1.00229742,1.00229742,-0.3102153762077787
4.125,1.00229742,1.00229742,-0.3102225289638848
4.126,1.00229742,1.00229742,-0.31022966966134385
4.127,1.00229742,1.00229742,-0.31023679832045353
4.128,1.00229742,1.00229742,-0.3102439149614567
4.129,1.00229742,1.00229742,-0.31025101960458795
4.13,1.00229742,1.00229742,-0.3102581122700256
4.131,1.00229742,1.00229742,-0.3102651929779289
4.132,1.00229742,1.00229742,-0.31027226174841555
4.133,1.00229742,1.00229742,-0.3102793186015722
4.134,1.00229742,1.00229742,-0.3102863635574511
4.135,1.00229742,1.00229742,-0.3102933966360752
4.136,1.00229742,1.00229742,-0.31030041785743046
4.137,1.00229742,1.00229742,-0.3103074272414713
4.138,1.00229742,1.00229742,-0.31031442480811305
4.139,1.00229742,1.00229742,-0.31032141057724383
4.14,1.00229742,1.00229742,-0.31032838456872563
4.141,1.00229742,1.00229742,-0.3103353468023672
4.142,1.00229742,1.00229742,-0.31034229729797125
4.143,1.00229742,1.00229742,-0.310349236075277
4.144,1.00229742,1.00229742,-0.3103561631540219
4.145,1.00229742,1.00229742,-0.31036307855388806
4.146,1.00229742,1.00229742,-0.31036998229453455
4.147,1.00229742,1.00229742,-0.31037687439558403
4.148,1.00229742,1.00229742,-0.3103837548766358
4.149,1.00229742,1.00229742,-0.3103906237572429
4.15,1.00229742,1.00229742,-0.3103974810569361
4.151,1.00229742,1.00229742,-0.31040432679521257
4.152,1.00229742,1.00229742,-0.31041116099153404
4.153,1.00229742,1.00229742,-0.31041798366533113
4.154,1.00229742,1.00229742,-0.3104247948360053
4.155,1.00229742,1.00229742,-0.3104315945229262
4.156,1.00229742,1.00229742,-0.3104383827454183
4.157,1.00229742,1.00229742,-0.31044515952279955
4.158,1.00229742,1.00229742,-0.31045192487433126
4.159,1.00229742,1.00229742,-0.31045867881926253
4.16,1.00229742,1.00229742,-0.31046542137679833
4.161,1.00229742,1.00229742,-0.310472152566114
4.162,1.00229742,1.00229742,-0.3104788724063561
4.163,1.00229742,1.00229742,-0.3104855809166393
4.164,1.00229742,1.00229742,-0.3104922781160495
4.165,1.00229742,1.00229742,-0.3104989640236341
4.166,1.00229742,1.00229742,-0.31050563865842
4.167,1.00229742,1.00229742,-0.3105123020393916
4.168,1.00229742,1.00229742,-0.31051895418550796
4.169,1.00229742,1.00229742,-0.31052559511570166
4.17,1.00229742,1.00229742,-0.31053222484886345
4.171,1.00229742,1.00229742,-0.3105388434038698
4.172,1.00229742,1.00229742,-0.31054545079954377
4.173,1.00229742,1.00229742,-0.310552047054693
4.174,1.00229742,1.00229742,-0.3105586321880972
4.175,1.00229742,1.00229742,-0.31056520621849715
4.176,1.00229742,1.00229742,-0.31057176916460366
4.177,1.00229742,1.00229742,-0.31057832104510613
4.178,1.00229742,1.00229742,-0.31058486187864914
4.179,1.00229742,1.00229742,-0.3105913916838625
4.18,1.00229742,1.00229742,-0.3105979104793352
4.181,1.00229742,1.00229742,-0.31060441828362395
4.182,1.00229742,1.00229742,-0.31061091511527583
4.183,1.00229742,1.00229742,-0.310617400992774
4.184,1.00229742,1.00229742,-0.31062387593460933
4.185,1.00229742,1.00229742,-0.31063033995920836
4.186,1.00229742,1.00229742,-0.31063679308499614
4.187,1.00229742,1.00229742,-0.31064323533035093
4.188,1.00229742,1.00229742,-0.31064966671362443
4.189,1.00229742,1.00229742,-0.31065608725314425
4.19,1.00229742,1.00229742,-0.3106624969672029
4.191,1.00229742,1.00229742,-0.3106688958740681
4.192,1.00229742,1.00229742,-0.31067528399197974
4.193,1.00229742,1.00229742,-0.3106816613391336
4.194,1.00229742,1.00229742,-0.3106880279337195
4.195,1.00229742,1.00229742,-0.3106943837938767
4.196,1.00229742,1.00229742,-0.31070072893772915
4.197,1.00229742,1.00229742,-0.31070706338337056
4.198,1.00229742,1.00229742,-0.3107133871488548
4.199,1.00229742,1.00229742,-0.3107197002522237
4.2,1.00229742,1.00229742,-0.310726002711477
4.201,1.00229742,1.00229742,-0.31073229454459783
4.202,1.00229742,1.00229742,-0.31073857576951897
4.203,1.00229742,1.00229742,-0.31074484640417527
4.204,1.00229742,1.00229742,-0.3107511064664454
4.205,1.00229742,1.00229742,-0.31075735595122594
4.206,1.00229742,1.00229742,-0.3107635948741812
4.207,1.00229742,1.00229742,-0.310769823276414
4.208,1.00229742,1.00229742,-0.3107760411756695
4.209,1.00229742,1.00229742,-0.3107822485896515
4.21,1.00229742,1.00229742,-0.31078844553605134
4.211,1.00229742,1.00229742,-0.31079463203251345
4.212,1.00229742,1.00229742,-0.31080080809667365
4.213,1.00229742,1.00229742,-0.31080697374612015
4.214,1.00229742,1.00229742,-0.3108131289984279
4.215,1.00229742,1.00229742,-0.3108192738711381
4.216,1.00229742,1.00229742,-0.3108254083817668
4.217,1.00229742,1.00229742,-0.3108315325477912
4.218,1.00229742,1.00229742,-0.31083764638667644
4.219,1.00229742,1.00229742,-0.3108437499158544
4.22,1.00229742,1.00229742,-0.3108498431527184
4.221,1.00229742,1.00229742,-0.310855926114646
4.222,1.00229742,1.00229742,-0.310861998818989
4.223,1.00229742,1.00229742,-0.310868061283064
4.224,1.00229742,1.00229742,-0.31087411352415767
4.225,1.00229742,1.00229742,-0.310880155559543
4.226,1.00229742,1.00229742,-0.3108861874064516
4.227,1.00229742,1.00229742,-0.31089220908209436
4.228,1.00229742,1.00229742,-0.31089822060365263
4.229,1.00229742,1.00229742,-0.3109042219882856
4.23,1.00229742,1.00229742,-0.3109102132531165
4.231,1.00229742,1.00229742,-0.3109161944152585
4.232,1.00229742,1.00229742,-0.3109221654917715
4.233,1.00229742,1.00229742,-0.31092812649970847
4.234,1.00229742,1.00229742,-0.3109340774560971
4.235,1.00229742,1.00229742,-0.3109400183779217
4.236,1.00229742,1.00229742,-0.31094594928215663
4.237,1.00229742,1.00229742,-0.31095187018574294
4.238,1.00229742,1.00229742,-0.31095778110559474
4.239,1.00229742,1.00229742,-0.31096368205859776
4.24,1.00229742,1.00229742,-0.31096957306161427
4.241,1.00229742,1.00229742,-0.31097545413147964
4.242,1.00229742,1.00229742,-0.31098132528500794
4.243,1.00229742,1.00229742,-0.3109871865389826
4.244,1.00229742,1.00229742,-0.3109930379101512
4.245,1.00229742,1.00229742,-0.3109988794152529
4.246,1.00229742,1.00229742,-0.3110047110709911
4.247,1.00229742,1.00229742,-0.3110105328940485
4.248,1.00229742,1.00229742,-0.3110163449010774
4.249,1.00229742,1.00229742,-0.31102214710869996
4.25,1.00229742,1.00229742,-0.31102793953352387
4.251,1.00229742,1.00229742,-0.3110337221921237
4.252,1.00229742,1.00229742,-0.3110394951010502
4.253,1.00229742,1.00229742,-0.311045258276837
4.254,1.00229742,1.00229742,-0.3110510117359714
4.255,1.00229742,1.00229742,-0.3110567554949359
4.256,1.00229742,1.00229742,-0.31106248957018184
4.257,1.00229742,1.00229742,-0.3110682139781314
4.258,1.00229742,1.00229742,-0.31107392873518197
4.259,1.00229742,1.00229742,-0.31107963385771387
4.26,1.00229742,1.00229742,-0.31108532936207206
4.261,1.00229742,1.00229742,-0.31109101526458316
4.262,1.00229742,1.00229742,-0.31109669158154185
4.263,1.00229742,1.00229742,-0.31110235832923305
4.264,1.00229742,1.00229742,-0.3111080155238988
4.265,1.00229742,1.00229742,-0.3111136631817696
4.266,1.00229742,1.00229742,-0.31111930131904203
4.267,1.00229742,1.00229742,-0.31112492995189867
4.268,1.00229742,1.00229742,-0.31113054909648835
4.269,1.00229742,1.00229742,-0.3111361587689419
4.27,1.00229742,1.00229742,-0.31114175898535573
4.271,1.00229742,1.00229742,-0.31114734976181974
4.272,1.00229742,1.00229742,-0.3111529311143833
4.273,1.00229742,1.00229742,-0.31115850305908055
4.274,1.00229742,1.00229742,-0.31116406561192
4.275,1.00229742,1.00229742,-0.3111696187888796
4.276,1.00229742,1.00229742,-0.3111751626059206
4.277,1.00229742,1.00229742,-0.31118069707898144
4.278,1.00229742,1.00229742,-0.311186222223975
4.279,1.00229742,1.00229742,-0.3111917380567919
4.28,1.00229742,1.00229742,-0.3111972445932899
4.281,1.00229742,1.00229742,-0.31120274184931224
4.282,1.00229742,1.00229742,-0.31120822984068
4.283,1.00229742,1.00229742,-0.31121370858319153
4.284,1.00229742,1.00229742,-0.31121917809261057
4.285,1.00229742,1.00229742,-0.31122463838468994
4.286,1.00229742,1.00229742,-0.31123008947514996
4.287,1.00229742,1.00229742,-0.3112355313796995
4.288,1.00229742,1.00229742,-0.3112409641140149
4.289,1.00229742,1.00229742,-0.3112463876937462
4.29,1.00229742,1.00229742,-0.31125180213453985
4.291,1.00229742,1.00229742,-0.31125720745198965
4.292,1.00229742,1.00229742,-0.3112626036616978
4.293,1.00229742,1.00229742,-0.31126799077922007
4.294,1.00229742,1.00229742,-0.311273368820103
4.295,1.00229742,1.00229742,-0.3112787377998645
4.296,1.00229742,1.00229742,-0.3112840977340074
4.297,1.00229742,1.00229742,-0.3112894486380001
4.298,1.00229742,1.00229742,-0.3112947905272925
4.299,1.00229742,1.00229742,-0.31130012341732444
4.3,1.00229742,1.00229742,-0.31130544732349846
4.301,1.00229742,1.00229742,-0.3113107622612057
4.302,1.00229742,1.00229742,-0.31131606824580205
4.303,1.00229742,1.00229742,-0.31132136529263593
4.304,1.00229742,1.00229742,-0.31132665341702354
4.305,1.00229742,1.00229742,-0.311331932634269
4.306,1.00229742,1.00229742,-0.3113372029596465
4.307,1.00229742,1.00229742,-0.3113424644084064
4.308,1.00229742,1.00229742,-0.3113477169957869
4.309,1.00229742,1.00229742,-0.3113529607370042
4.31,1.00229742,1.00229742,-0.3113581956472379
4.311,1.00229742,1.00229742,-0.3113634217416632
4.312,1.00229742,1.00229742,-0.3113686390354247
4.313,1.00229742,1.00229742,-0.31137384754365605
4.314,1.00229742,1.00229742,-0.31137904728145127
4.315,1.00229742,1.00229742,-0.3113842382639008
4.316,1.00229742,1.00229742,-0.31138942050607227
4.317,1.00229742,1.00229742,-0.3113945940229981
4.318,1.00229742,1.00229742,-0.31139975882970083
4.319,1.00229742,1.00229742,-0.3114049149411869
4.32,1.00229742,1.00229742,-0.3114100623724315
4.321,1.00229742,1.00229742,-0.31141520113839083
4.322,1.00229742,1.00229742,-0.3114203312540098
4.323,1.00229742,1.00229742,-0.31142545273419864
4.324,1.00229742,1.00229742,-0.31143056559385607
4.325,1.00229742,1.00229742,-0.311435669847863
4.326,1.00229742,1.00229742,-0.31144076551107003
4.327,1.00229742,1.00229742,-0.3114458525983149
4.328,1.00229742,1.00229742,-0.3114509311244139
4.329,1.00229742,1.00229742,-0.3114560011041635
4.33,1.00229742,1.00229742,-0.3114610625523368
4.331,1.00229742,1.00229742,-0.31146611548368736
4.332,1.00229742,1.00229742,-0.3114711599129524
4.333,1.00229742,1.00229742,-0.31147619585484926
4.334,1.00229742,1.00229742,-0.31148122332406936
4.335,1.00229742,1.00229742,-0.3114862423352962
4.336,1.00229742,1.00229742,-0.3114912529031741
4.337,1.00229742,1.00229742,-0.3114962550423543
4.338,1.00229742,1.00229742,-0.31150124864039164
4.339,1.00229742,1.00229742,-0.31150623335059646
4.34,1.00229742,1.00229742,-0.3115112096553165
4.341,1.00229742,1.00229742,-0.3115161775687565
4.342,1.00229742,1.00229742,-0.311521137105095
4.343,1.00229742,1.00229742,-0.31152608827848116
4.344,1.00229742,1.00229742,-0.31153103110306013
4.345,1.00229742,1.00229742,-0.31153596559293206
4.346,1.00229742,1.00229742,-0.3115408917621906
4.347,1.00229742,1.00229742,-0.3115458096248965
4.348,1.00229742,1.00229742,-0.31155071919509764
4.349,1.00229742,1.00229742,-0.3115556204868131
4.35,1.00229742,1.00229742,-0.3115605135140369
4.351,1.00229742,1.00229742,-0.311565398290749
4.352,1.00229742,1.00229742,-0.3115702748309047
4.353,1.00229742,1.00229742,-0.31157514314843454
4.354,1.00229742,1.00229742,-0.3115800032572478
4.355,1.00229742,1.00229742,-0.3115848551712323
4.356,1.00229742,1.00229742,-0.3115896989042546
4.357,1.00229742,1.00229742,-0.31159453447015467
4.358,1.00229742,1.00229742,-0.31159936188275555
4.359,1.00229742,1.00229742,-0.31160418115585786
4.36,1.00229742,1.00229742,-0.3116089923032468
4.361,1.00229742,1.00229742,-0.3116137953386701
4.362,1.00229742,1.00229742,-0.31161859027586186
4.363,1.00229742,1.00229742,-0.31162337712853877
4.364,1.00229742,1.00229742,-0.31162815591040355
4.365,1.00229742,1.00229742,-0.3116329266350996
4.366,1.00229742,1.00229742,-0.31163768931630187
4.367,1.00229742,1.00229742,-0.31164244396761975
4.368,1.00229742,1.00229742,-0.31164719060267215
4.369,1.00229742,1.00229742,-0.3116519292350383
4.37,1.00229742,1.00229742,-0.3116566598782801
4.371,1.00229742,1.00229742,-0.3116613825459426
4.372,1.00229742,1.00229742,-0.3116660972515451
4.373,1.00229742,1.00229742,-0.3116708040085906
4.374,1.00229742,1.00229742,-0.3116755028305604
4.375,1.00229742,1.00229742,-0.3116801937309041
4.376,1.00229742,1.00229742,-0.3116848767230652
4.377,1.00229742,1.00229742,-0.31168955182046126
4.378,1.00229742,1.00229742,-0.31169421903648664
4.379,1.00229742,1.00229742,-0.31169887838451105
4.38,1.00229742,1.00229742,-0.311703529877898
4.381,1.00229742,1.00229742,-0.3117081735299695
4.382,1.00229742,1.00229742,-0.3117128093540516
4.383,1.00229742,1.00229742,-0.31171743736342866
4.384,1.00229742,1.00229742,-0.3117220575713762
4.385,1.00229742,1.00229742,-0.31172666999114595
4.386,1.00229742,1.00229742,-0.31173127463596395
4.387,1.00229742,1.00229742,-0.31173587151905113
4.388,1.00229742,1.00229742,-0.3117404606535858
4.389,1.00229742,1.00229742,-0.3117450420527527
4.39,1.00229742,1.00229742,-0.31174961572968984
4.391,1.00229742,1.00229742,-0.3117541816975344
4.392,1.00229742,1.00229742,-0.3117587399693965
4.393,1.00229742,1.00229742,-0.31176329055836044
4.394,1.00229742,1.00229742,-0.31176783347750414
4.395,1.00229742,1.00229742,-0.31177236873987707
4.396,1.00229742,1.00229742,-0.3117768963585033
4.397,1.00229742,1.00229742,-0.3117814163464056
4.398,1.00229742,1.00229742,-0.3117859287165622
4.399,1.00229742,1.00229742,-0.3117904334819544
4.4,1.00229742,1.00229742,-0.31179493065553254
4.401,1.00229742,1.00229742,-0.31179942025022395
4.402,1.00229742,1.00229742,-0.3118039022789468
4.403,1.00229742,1.00229742,-0.3118083767545932
4.404,1.00229742,1.00229742,-0.3118128436900405
4.405,1.00229742,1.00229742,-0.3118173030981343
4.406,1.00229742,1.00229742,-0.31182175499172315
4.407,1.00229742,1.00229742,-0.31182619938361045
4.408,1.00229742,1.00229742,-0.31183063628660546
4.409,1.00229742,1.00229742,-0.31183506571347647
4.41,1.00229742,1.00229742,-0.31183948767698827
4.411,1.00229742,1.00229742,-0.3118439021898792
4.412,1.00229742,1.00229742,-0.3118483092648695
4.413,1.00229742,1.00229742,-0.31185270891466266
4.414,1.00229742,1.00229742,-0.31185710115194415
4.415,1.00229742,1.00229742,-0.31186148598937596
4.416,1.00229742,1.00229742,-0.3118658634396015
4.417,1.00229742,1.00229742,-0.3118702335152541
4.418,1.00229742,1.00229742,-0.31187459622893515
4.419,1.00229742,1.00229742,-0.3118789515932429
4.42,1.00229742,1.00229742,-0.3118832996207411
4.421,1.00229742,1.00229742,-0.3118876403239907
4.422,1.00229742,1.00229742,-0.3118919737155208
4.423,1.00229742,1.00229742,-0.3118962998078485
